EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
15002899281,2023-08-17 12:08:58.694000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897437,2023-08-17 12:00:34.231000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899185,2023-08-17 12:08:21.217000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002898993,2023-08-17 12:04:20.019000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899273,2023-08-17 12:08:50.559000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897445,2023-08-17 12:04:53.191000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899233,2023-08-17 12:08:34.911000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899145,2023-08-17 12:07:26.537000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899265,2023-08-17 12:08:44.801000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897557,2023-08-17 12:07:08.146000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899353,2023-08-17 12:12:13.054000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899153,2023-08-17 12:07:37.389000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899257,2023-08-17 12:08:41.982000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897581,2023-08-17 12:07:57.915000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899305,2023-08-17 12:09:28.685000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899113,2023-08-17 12:07:00.335000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899029,2023-08-17 12:06:17.994000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897565,2023-08-17 12:07:14.998000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899065,2023-08-17 12:06:39.184000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899121,2023-08-17 12:07:03.282000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897661,2023-08-17 12:08:47.804000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897601,2023-08-17 12:08:11.388000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897605,2023-08-17 12:08:13.167000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897609,2023-08-17 12:08:24.640000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
