EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
945227812652154,2023-07-27 12:12:32.443000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651666,2023-07-27 12:14:03.351000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651622,2023-07-27 10:27:17.969000-07:00,LOGIN,JTODHUNT2,68.68.95.16,SNOWFLAKE_UI,20230727081541,PASSWORD,,YES,,,0,
945227812651690,2023-07-27 12:33:07.718000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651602,2023-07-27 09:41:53.673000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652086,2023-07-27 09:35:47.814000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652066,2023-07-27 08:48:33.053000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651686,2023-07-27 12:22:21.538000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651630,2023-07-27 10:58:53.296000-07:00,LOGIN,WARLYBARD1,20.51.152.92,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652118,2023-07-27 10:52:39.539000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812649086,2023-07-26 12:19:28.402000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649090,2023-07-26 12:19:28.920000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649094,2023-07-26 12:19:29.918000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652158,2023-07-27 12:18:30.547000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812649498,2023-07-26 12:19:24.553000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812651646,2023-07-27 11:20:53.449000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651014,2023-07-27 05:50:53.413000-07:00,LOGIN,JTODHUNT2,68.68.95.16,SNOWFLAKE_UI,20230727085051,PASSWORD,,YES,,,0,
945227812652162,2023-07-27 12:34:32.308000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651650,2023-07-27 11:25:27.260000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652094,2023-07-27 09:45:02.204000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651526,2023-07-27 06:22:00.660000-07:00,LOGIN,WARLYBARD1,140.182.107.0,SNOWFLAKE_UI,20230727092152,PASSWORD,,YES,,,0,
945227812651614,2023-07-27 09:54:56.158000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651606,2023-07-27 09:48:14.757000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651618,2023-07-27 10:20:51.123000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651694,2023-07-27 12:35:42.567000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651530,2023-07-27 06:22:18.057000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652038,2023-07-27 06:22:16.825000-07:00,LOGIN,HEIDI007,73.102.58.144,SNOWFLAKE_UI,20230727092205,PASSWORD,,YES,,,0,
945227812652074,2023-07-27 09:20:00.268000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651638,2023-07-27 11:07:29.901000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652090,2023-07-27 09:42:40.198000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
